Hostname,Datetime,IP,Name,Description,PID,VID,SN
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2621DDCE
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2621DD8Z
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ253911YG
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2542139T
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Twe1/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS254213GD
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 2,C9300-48UXM,C9300-48UXM,V08,FOC2617YYY7
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,MOC2530A761
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,MOC2530A78P
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2621DDCS
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2621DDBL
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 3,C9300-48UXM,C9300-48UXM,V08,FOC2617Z1WK
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,StackPort3/1,StackPort3/1,STACK-T1-50CM,V01,MOC2530A7B2
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,StackPort3/2,StackPort3/2,STACK-T1-50CM,V01,MOC2530A761
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2621DDCF
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2621DD6X
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Switch 3 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ2539122F
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Twe3/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS254213A1
TAMLOSX0301,1/9/2024 11:06:24 PM,10.64.11.1,Twe3/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2542130Z
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,c93xx Stack,c93xx Stack,C9300-48UXM,V08,FOC2617Z2BP
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 1,C9300-48UXM,C9300-48UXM,V08,FOC2617Z2BP
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,StackPort1/1,StackPort1/1,STACK-T1-50CM,V01,MOC2530A785
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,StackPort1/2,StackPort1/2,STACK-T1-50CM,V01,MOC2530A7B5
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2621DDCD
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2621DE8M
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ25390ZBA
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Twe1/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS254213Q2
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 2,C9300-48UXM,C9300-48UXM,V08,FOC2617YWG3
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,MOC2530A7B5
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,MOC2530A785
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2621DDDF
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2621DDCB
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Switch 2 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ253911YR
TAMLOSX0202,1/9/2024 11:06:22 PM,10.64.11.2,Twe2/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2542139C
TAMLOIX002,1/9/2024 11:06:29 PM,10.64.11.192,1,WS-C2960CX-8TC-L,WS-C2960CX-8TC-L,V04,FOC2603Y0UQ
TAMLOIX002,1/9/2024 11:06:29 PM,10.64.11.192,GigabitEthernet0/11,10/100/1000BaseTX SFP,GLC-TE,V01,AVC230124BA
TAMLOIX002,1/9/2024 11:06:29 PM,10.64.11.192,GigabitEthernet0/12,10/100/1000BaseTX SFP,GLC-TE,V01,AVC23132107
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,c93xx Stack,c93xx Stack,C9300-48UXM,V03,FJC254422Q2
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 1,C9300-48UXM,C9300-48UXM,V03,FOC2434L2VU
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort1/1,StackPort1/1,STACK-T1-50CM,V01,LCC2533HD2N
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort1/2,StackPort1/2,STACK-T1-50CM,V01,MOC2530A78R
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2544DDPR
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2544DDSH
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 1 FRU Uplink Module 1,8x10G Uplink Module,C9300-NM-8X,V03,FJZ254712PF
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te1/1/1,SFP-10GBase-SR,SFP-10G-SR,V03,OPM25370H5G
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te1/1/2,SFP-10GBase-SR,SFP-10G-SR,V03,OPM25370H2B
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te1/1/3,SFP-10GBase-SR,SFP-10G-SR,V03,OPM25370H8E
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te1/1/4,SFP-10GBase-CX1,SFP-H10GB-CU5M,V03,TED2131C7G9
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te1/1/5,SFP-10GBase-CX1,SFP-H10GB-CU5M,V03,TED2131C7L6
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 2,C9300-48UXM,C9300-48UXM,V03,FJC254422Q2
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,LCC2533GNK8
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,LCC2533HD2N
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2544D6TW
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2544D6UD
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 2 FRU Uplink Module 1,8x10G Uplink Module,C9300-NM-8X,V03,FJZ254718BT
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te2/1/1,SFP-10GBase-SR,SFP-10G-SR,V03,AGD16034074
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te2/1/2,SFP-10GBase-SR,SFP-10G-SR,V03,OPM25370H27
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te2/1/3,SFP-10GBase-SR,SFP-10G-SR,V03,OPM25370H2E
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te2/1/4,SFP-10GBase-CX1,SFP-H10GB-CU5M,V03,TED2131C73V
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Te2/1/5,SFP-10GBase-CX1,SFP-H10GB-CU5M,V03,TED2131C7EP
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 3,C9300-48UXM,C9300-48UXM,V08,FOC2617Z6ZL
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort3/1,StackPort3/1,STACK-T1-50CM,V01,MOC2530A79D
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort3/2,StackPort3/2,STACK-T1-50CM,V01,LCC2533GNK8
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2621DD6Y
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2621DDBE
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 3 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ2539129C
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Twe3/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2542132N
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Twe3/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2542133B
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 4,C9300-48UXM,C9300-48UXM,V08,FOC2617Z22X
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort4/1,StackPort4/1,STACK-T1-50CM,V01,MOC2530A78R
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,StackPort4/2,StackPort4/2,STACK-T1-50CM,V01,MOC2530A79D
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2621DE90
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2621DDB3
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Switch 4 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ2539127U
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Twe4/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS254213GJ
TAMLOCX001,1/9/2024 11:06:35 PM,10.64.11.250,Twe4/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS254213H9
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,Chassis,Cisco ISR4431 Chassis,ISR4431/K9,V05,FJC2243A1E4
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,Power Supply Module 0,250W AC Power Supply for Cisco ISR4430,PWR-4430-AC,V02,LIT2239244M
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,Power Supply Module 1,250W AC Power Supply for Cisco ISR4430,PWR-4430-AC,V02,LIT2239247G
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,Fan Tray,Cisco ISR4430 Fan Assembly,ACS-4430-FANASSY,,
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,module 0,Cisco ISR4431 Built-In NIM controller,ISR4431/K9,,
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,NIM subslot 0/1,NIM-2MFT-T1/E1 - T1/E1 Serial Module,NIM-2MFT-T1/E1,V05,FOC22385AXT
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,subslot 0/1 db module 0,PVDM4-64 Voice DSP Module,PVDM4-64,V02,FOC223653NV
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,NIM subslot 0/0,Front Panel 4 ports Gigabitethernet Module,ISR4431-X-4x1GE,V01,
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,module R0,Cisco ISR4431 Route Processor,ISR4431/K9,V05,FOC22381KTQ
TAMLOVR001,1/9/2024 11:06:34 PM,10.64.51.251,module F0,Cisco ISR4431 Forwarding Processor,ISR4431/K9,", SN:",
TAMLOFW004-SEC,1/9/2024 11:06:50 PM,10.64.252.2,module 0,"Firepower 2130 Appliance,1RU, 12GE, 4 xSFP+, 1MGMT, 1NM Slot",FPR-2130,V04,JMX2605X14R
TAMLOIX001,1/9/2024 11:07:35 PM,10.64.11.191,1,WS-C2960CX-8TC-L,WS-C2960CX-8TC-L,V04,FOC2603Y0SF
TAMLOIX001,1/9/2024 11:07:35 PM,10.64.11.191,GigabitEthernet0/11,10/100/1000BaseTX SFP,GLC-TE,V01,AVC23132538
TAMLOIX001,1/9/2024 11:07:35 PM,10.64.11.191,GigabitEthernet0/12,10/100/1000BaseTX SFP,GLC-TE,V01,AVC230124BB
