Hostname,Datetime,IP,Name,Description,PID,VID,SN
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC,V02,DTN2224V272
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 3,C9300-48UXM,C9300-48UXM,V02,FCW2234L0PH
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,StackPort3/1,StackPort3/1,STACK-T1-50CM,V01,MOC2327A6N6
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,StackPort3/2,StackPort3/2,STACK-T1-50CM,V01,LCC2231G3NN
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2330P0UC
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC,V02,DTN2224V240
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 3 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FJZ2637BRER
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Twe3/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2608011Z
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 4,C9300-48UXM,C9300-48UXM,V02,FJB2331A0KW
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,StackPort4/1,StackPort4/1,STACK-T1-50CM,V01,LCC2231G3NN
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C1-1100WAC,V02,DTN2224V246
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2330P0MW
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Switch 4 FRU Uplink Module 1,8x10G Uplink Module,C9300-NM-8X,V02,FOC232737MP
HOULOSX3103,1/9/2024 11:06:05 PM,10.70.11.3,Te4/1/3,SFP-10GBase-SR,SFP-10G-SR,V03,AVD23219R4E
HOULOFW103-PRI,1/9/2024 11:06:20 PM,10.70.252.1,module 0,"Firepower 2110 Appliance, 1RU, 12 GE, 4 xSFP, 1 MGMT",FPR-2110,V02,JMX2334Z03U
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,Chassis,Cisco ISR4431 Chassis,ISR4431/K9,V05,FJC2334A074
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,Power Supply Module 0,250W AC Power Supply for Cisco ISR4430,PWR-4430-AC,V02,DCC2326H1TX
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,Fan Tray,Cisco ISR4430 Fan Assembly,ACS-4430-FANASSY,,
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,module 0,Cisco ISR4431 Built-In NIM controller,ISR4431/K9,,
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,NIM subslot 0/1,NIM-2MFT-T1/E1 - T1/E1 Serial Module,NIM-2MFT-T1/E1,V05,FOC23303XHS
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,subslot 0/1 db module 0,PVDM4-64 Voice DSP Module,PVDM4-64,V02,FOC23318FDH
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,PVDM subslot 0/4,PVDM4-64 Voice DSP Module,PVDM4-64,V02,FOC23318EZ5
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,NIM subslot 0/0,Front Panel 4 ports Gigabitethernet Module,ISR4431-X-4x1GE,V01,
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,module R0,Cisco ISR4431 Route Processor,ISR4431/K9,V05,FOC23303946
HOULOVR001,1/9/2024 11:06:32 PM,10.70.51.252,module F0,Cisco ISR4431 Forwarding Processor,ISR4431/K9,", SN:",
HOULOAX105,1/9/2024 11:06:41 PM,10.70.11.105,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1RC
HOULOFW104-SEC,1/9/2024 11:06:33 PM,10.70.252.2,module 0,"Firepower 2110 Appliance, 1RU, 12 GE, 4 xSFP, 1 MGMT",FPR-2110,V02,JMX2334Z03T
HOULOIX101,1/9/2024 11:06:44 PM,10.70.11.191,1,WS-C2960CX-8TC-L,WS-C2960CX-8TC-L,V04,FOC2325Y4D9
HOULOIX101,1/9/2024 11:06:44 PM,10.70.11.191,GigabitEthernet0/11,1000BaseSX SFP,GLC-SX-MMD,V01,FNS193805TV
HOULOAX101,1/9/2024 11:06:44 PM,10.70.11.101,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1UW
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,c93xx Stack,c93xx Stack,C9300-48UXM,V02,FJC2331T0SD
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 1,C9300-48UXM,C9300-48UXM,V02,FJC2331T0SD
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort1/1,StackPort1/1,STACK-T1-3M,V01,MOC2325A12W
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort1/2,StackPort1/2,STACK-T1-3M,V01,LCC2327G00T
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P2Y0
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P2S1
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 1 FRU Uplink Module 1,2x40G Uplink Module,C9300-NM-2Q,V02,FJZ233113NL
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Fo1/1/1,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S2NP
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Fo1/1/2,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S2P1
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 2,C9300-48UXM,C9300-48UXM,V02,FJB2331A0PJ
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort2/1,StackPort2/1,STACK-T1-3M,V01,LCC2327G00T
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort2/2,StackPort2/2,STACK-T1-1M,V01,MOC2324A2LD
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P31U
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P2WN
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 2 FRU Uplink Module 1,8x10G Uplink Module,C9300-NM-8X,V02,FOC23285GYA
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Te2/1/2,SFP-10G-ACTIVE-CABLE,SFP-H10GB-ACU7M,V02,TED2317T0AV
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Te2/1/3,SFP-10G-ACTIVE-CABLE,SFP-H10GB-ACU7M,V02,TED2317T09Z
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Te2/1/5,SFP-10GBase-SR,SFP-10G-SR,V03,AVD23219R6E
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Te2/1/6,SFP-10GBase-SR,SFP-10G-SR,V03,AVD23219R6G
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Te2/1/8,SFP-10GBase-SR,SFP-10G-SR,V03,AVD22239D5C
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 3,C9300-48UXM,C9300-48UXM,V02,FJB2331A0PW
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort3/1,StackPort3/1,STACK-T1-1M,V01,MOC2324A2LD
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort3/2,StackPort3/2,STACK-T1-1M,V01,MOC2324A1K7
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P2DT
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P2YU
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 3 FRU Uplink Module 1,2x40G Uplink Module,C9300-NM-2Q,V02,FJZ2331141E
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Fo3/1/1,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S25B
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Fo3/1/2,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S24M
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 4,C9300-48UXM,C9300-48UXM,V03,FOC2434L1LU
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort4/1,StackPort4/1,STACK-T1-1M,V01,MOC2324A1K7
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,StackPort4/2,StackPort4/2,STACK-T1-3M,V01,MOC2325A12W
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P2WM
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P34E
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Switch 4 FRU Uplink Module 1,8x10G Uplink Module,C9300-NM-8X,V01,FOC22311HQQ
HOULOCX001,1/9/2024 11:06:35 PM,10.70.11.250,Te4/1/1,SFP-10GBase-SR,SFP-10G-SR,V03,AVD23219R6F
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,c93xx Stack,c93xx Stack,C9300-48UXM,V02,FJC2331S0VP
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 1,C9300-48UXM,C9300-48UXM,V02,FJC2331S0VP
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,StackPort1/1,StackPort1/1,STACK-T1-3M,V01,LCC2326H3E3
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,StackPort1/2,StackPort1/2,STACK-T1-3M,V01,LCC2326H3E2
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P2RM
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P33U
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 1 FRU Uplink Module 1,2x40G Uplink Module,C9300-NM-2Q,V02,FJZ2331137E
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Fo1/1/1,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S2P2
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Fo1/1/2,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S2M9
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 2,C9300-48UXM,C9300-48UXM,V02,FJB2331A0PR
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,StackPort2/1,StackPort2/1,STACK-T1-3M,V01,MOC2325A1JQ
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,StackPort2/2,StackPort2/2,STACK-T1-3M,V01,LCC2326H3E3
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P2DW
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P30C
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 2 FRU Uplink Module 1,8x10G Uplink Module,C9300-NM-8X,V02,FOC23285F7G
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 3,C9300-48UXM,C9300-48UXM,V02,FJC2331U0J7
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,StackPort3/1,StackPort3/1,STACK-T1-3M,V01,LCC2326H3E2
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,StackPort3/2,StackPort3/2,STACK-T1-3M,V01,MOC2325A1JQ
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P3FM
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P2T7
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Switch 3 FRU Uplink Module 1,2x40G Uplink Module,C9300-NM-2Q,V02,FJZ233114Q0
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Fo3/1/1,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S24L
HOULOSX001,1/9/2024 11:06:44 PM,10.70.11.1,Fo3/1/2,QSFP 40G SR4 SFP,QSFP-40G-SR4,V03,AVP2321S2NG
HOULOAX118,1/9/2024 11:06:40 PM,10.70.11.118,c93xx Stack,c93xx Stack,C9300-48UXM,V02,FJB2331A0PQ
HOULOAX118,1/9/2024 11:06:40 PM,10.70.11.118,Switch 1,C9300-48UXM,C9300-48UXM,V02,FJB2331A0PQ
HOULOAX118,1/9/2024 11:06:40 PM,10.70.11.118,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2331P3FQ
HOULOAX118,1/9/2024 11:06:40 PM,10.70.11.118,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2331P3BV
HOULOAX118,1/9/2024 11:06:40 PM,10.70.11.118,Switch 1 FRU Uplink Module 1,8x10G Uplink Module,C9300-NM-8X,V02,FOC23285H6R
HOULOAX118,1/9/2024 11:06:40 PM,10.70.11.118,Te1/1/1,SFP-10GBase-SR,SFP-10G-SR,V03,AVD23219R4K
HOULOAX118,1/9/2024 11:06:40 PM,10.70.11.118,Te1/1/2,SFP-10GBase-SR,SFP-10G-SR,V03,AVD23219R5G
HOULOAX103,1/9/2024 11:06:46 PM,10.70.11.103,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1UF
HOULOAX102,1/9/2024 11:06:47 PM,10.70.11.102,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1RD
HOULOAX116,1/9/2024 11:06:47 PM,10.70.11.116,1,WS-C2960X-24PSQ-L,WS-C2960X-24PSQ-L,V05,FJC2330W12X
HOULOAX106,1/9/2024 11:06:47 PM,10.70.11.106,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1RV
HOULOAX114,1/9/2024 11:06:50 PM,10.70.11.114,1,WS-C2960X-24PSQ-L,WS-C2960X-24PSQ-L,V05,FJC2330W12D
HOULOAX104,1/9/2024 11:06:47 PM,10.70.11.104,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1RP
HOULOAX112,1/9/2024 11:06:58 PM,10.70.11.112,1,WS-C2960X-24PSQ-L,WS-C2960X-24PSQ-L,V05,FJC2330W12U
HOULOAX108,1/9/2024 11:07:00 PM,10.70.11.108,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1RB
HOULOAX110,1/9/2024 11:07:01 PM,10.70.11.110,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1HT
HOULOAX115,1/9/2024 11:06:59 PM,10.70.11.115,1,WS-C2960X-24PSQ-L,WS-C2960X-24PSQ-L,V05,FJC2330W129
HOULOAX107,1/9/2024 11:07:00 PM,10.70.11.107,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1UH
HOULOAX113,1/9/2024 11:06:57 PM,10.70.11.113,1,WS-C2960X-24PSQ-L,WS-C2960X-24PSQ-L,V05,FJC2330W12B
HOULOAX109,1/9/2024 11:06:56 PM,10.70.11.109,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1UU
HOULOAX111,1/9/2024 11:07:01 PM,10.70.11.111,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2333Y1RU
HOULOAX117,1/9/2024 11:06:59 PM,10.70.11.117,1,WS-C2960X-24PSQ-L,WS-C2960X-24PSQ-L,V05,FJC2330W12Z
