Hostname,Datetime,IP,Name,Description,PID,VID,SN
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Twe2/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS26350DRM
CAILOAX005,1/9/2024 11:05:47 PM,10.173.11.5,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2320Y3TZ
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,Chassis,Cisco ISR4431 Chassis,ISR4431/K9,V02,FGL20401108
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,Power Supply Module 0,250W AC Power Supply for Cisco ISR4430,PWR-4430-AC,V01,LIT20372GXY
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,Power Supply Module 1,250W AC Power Supply for Cisco ISR4430,PWR-4430-AC,V01,LIT20372GLC
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,Fan Tray,Cisco ISR4430 Fan Assembly,ACS-4430-FANASSY,,
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,module 0,Cisco ISR4431 Built-In NIM controller,ISR4431/K9,,
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,NIM subslot 0/1,NIM-1MFT-T1/E1 - T1/E1 Serial Module,NIM-1MFT-T1/E1,V03,FOC2033A9ZU
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,subslot 0/1 db module 0,PVDM4-32 Voice DSP Module,PVDM4-32,V02,FOC203823E8
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,NIM subslot 0/2,NIM-4FXO Voice Analog Module,NIM-4FXO,V01,FOC203089PA
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,PVDM subslot 0/4,PVDM4-64 Voice DSP Module,PVDM4-64,V02,FOC203823XW
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,NIM subslot 0/0,Front Panel 4 ports Gigabitethernet Module,ISR4431-X-4x1GE,V01,JAB092709EL
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,module R0,Cisco ISR4431 Route Processor,ISR4431/K9,V02,FOC20382110
CAILOVR001,1/9/2024 11:05:55 PM,10.173.51.11,module F0,Cisco ISR4431 Forwarding Processor,ISR4431/K9,", SN:",
CAILOAX006,1/9/2024 11:05:50 PM,10.173.11.6,1,WS-C2960X-24PS-L,WS-C2960X-24PS-L,V06,FCW2245B3GY
CAILOFW012-SEC,1/9/2024 11:06:49 PM,10.173.252.2,module 0,"Firepower 1120 Appliance, 1RU, 8 GE, 4 xSFP, 1 MGMT",FPR-1120,V01,JMX2553X154
CAILOIX001,1/9/2024 11:06:55 PM,10.173.11.191,1,WS-C2960CX-8TC-L,WS-C2960CX-8TC-L,V03,FOC2026W32T
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,c38xx Stack,c38xx Stack,WS-C3850-12X48U-E,V02,FCW2038F20B
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 1,WS-C3850-12X48U-E,WS-C3850-12X48U-E,V02,FCW2038F20B
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort1/1,StackPort1/1,STACK-T1-50CM,V01,LCC2030G3TT
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort1/2,StackPort1/2,STACK-T1-3M,V01,MOC2322A572
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC,V02,LIT23172SKT
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC,V01,DTN2028V5VA
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 1 FRU Uplink Module 1,2x1G 2x10G Uplink Module,C3850-NM-2-10G,V02,FOC252122R5
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Te1/1/3,SFP-10GBase-SR,SFP-10G-SR,V03,ACW250801K0
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 2,WS-C3850-12X48U-E,WS-C3850-12X48U-E,V02,FCW2038F1Z2
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,LCC2030G36R
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,LCC2030G3TT
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC,V02,LIT23172V34
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC,V01,DTN2028V5V4
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 2 FRU Uplink Module 1,2x1G 2x10G Uplink Module,C3850-NM-2-10G,V01,FOC19033CRP
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Te2/1/3,SFP-10GBase-SR,SFP-10G-SR,V03,ACW250801JY
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 3,WS-C3850-12X48U-E,WS-C3850-12X48U-E,V02,FOC2327X0S3
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort3/1,StackPort3/1,STACK-T1-3M,V01,MOC2315A28F
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort3/2,StackPort3/2,STACK-T1-50CM,V01,LCC2030G36R
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 3 - Power Supply A,Switch 3 - Power Supply A,PWR-C1-1100WAC,V01,DTN2028V5V1
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 3 - Power Supply B,Switch 3 - Power Supply B,PWR-C1-1100WAC,V02,LIT2303222S
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 3 FRU Uplink Module 1,4x1G Uplink Module,C3850-NM-4-1G,V01,FOC23226X2V
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 4,WS-C3850-12X48U-E,WS-C3850-12X48U-E,V02,FCW2327D0MY
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort4/1,StackPort4/1,STACK-T1-3M,V01,MOC2322A572
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,StackPort4/2,StackPort4/2,STACK-T1-3M,V01,MOC2315A28F
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 4 - Power Supply A,Switch 4 - Power Supply A,PWR-C1-1100WAC,V01,DTN2028V5V9
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 4 - Power Supply B,Switch 4 - Power Supply B,PWR-C1-1100WAC,V02,LIT231726GX
CAILOCX001,1/9/2024 11:06:57 PM,10.173.11.250,Switch 4 FRU Uplink Module 1,4x1G Uplink Module,C3850-NM-4-1G,V01,FOC23226XJB
CAILOFW011-PRI,1/9/2024 11:07:09 PM,10.173.252.1,module 0,"Firepower 1120 Appliance, 1RU, 8 GE, 4 xSFP, 1 MGMT",FPR-1120,V01,JMX2553X157
CAILOIX002,1/9/2024 11:05:52 PM,10.173.11.192,1,WS-C3560CX-12PD-S,WS-C3560CX-12PD-S,V04,FOC2347L1EA
CAILOAX004,1/9/2024 11:05:47 PM,10.173.11.4,1,WS-C2960X-24PSQ-L,WS-C2960X-24PSQ-L,V05,FCW2236A3VD
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,c93xx Stack,c93xx Stack,C9300-48UXM,V03,FOC2631YGZC
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 1,C9300-48UXM,C9300-48UXM,V03,FOC2634Y2F1
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,StackPort1/1,StackPort1/1,STACK-T1-50CM,V01,LCC2630H6TN
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,StackPort1/2,StackPort1/2,STACK-T1-50CM,V01,LCC2632G6H4
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2629P2H1
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2629P2C1
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC26323UYP
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS26350DRU
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 2,C9300-48UXM,C9300-48UXM,V03,FOC2631YGZC
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,LCC2632G6H4
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,LCC2630H6TN
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2631DC5N
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2631DC59
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Switch 2 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC26323TZ2
CAILOSX001,1/9/2024 11:05:46 PM,10.173.11.1,Twe2/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS26350DRM
CAILOAX005,1/9/2024 11:05:47 PM,10.173.11.5,1,WS-C3560CX-12PC-S,WS-C3560CX-12PC-S,V03,FOC2320Y3TZ
