Hostname,Datetime,IP,Name,Description,PID,VID,SN
HAMLOSX005,1/9/2024 11:07:04 PM,10.140.11.5,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC25243C3W
HAMLOSX005,1/9/2024 11:07:04 PM,10.140.11.5,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2525109R
HAMLOSX005,1/9/2024 11:07:04 PM,10.140.11.5,Twe1/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS25251098
HAMLOVR001,1/9/2024 11:07:03 PM,10.140.51.11,CISCO3925-CHASSIS,CISCO3925-CHASSIS,CISCO3925-CHASSIS,V02,FGL1615108B
HAMLOVR001,1/9/2024 11:07:03 PM,10.140.51.11,Cisco Services Performance Engine 200 for Cisco 3900 ISR on Slot 0,Cisco Services Performance Engine 200 for Cisco 3900 ISR,C3900-SPE200/K9,V04,FOC16104E38
HAMLOVR001,1/9/2024 11:07:03 PM,10.140.51.11,VWIC3-1MFT-T1/E1 - 1-Port RJ-48 Multiflex Trunk - T1/E1 on Slot 0 SubSlot 0,VWIC3-1MFT-T1/E1 - 1-Port RJ-48 Multiflex Trunk - T1/E1,VWIC3-1MFT-T1/E1,V01,FOC16066GTP
HAMLOVR001,1/9/2024 11:07:03 PM,10.140.51.11,PVDM3 DSP DIMM with 64 Channels on Slot 0 SubSlot 3,PVDM3 DSP DIMM with 64 Channels,PVDM3-64,V01,FOC161268NE
HAMLOVR001,1/9/2024 11:07:03 PM,10.140.51.11,C3900 AC Power Supply 1,C3900 AC Power Supply 1,PWR-3900-AC,V03,QCS1604P1B2
HAMLOVR001,1/9/2024 11:07:03 PM,10.140.51.11,C3900 AC Power Supply 2,C3900 AC Power Supply 2,PWR-3900-AC,V03,QCS1604P1A8
HAMLOVR008,1/9/2024 11:07:00 PM,10.140.51.18,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1729R03F
HAMLOSX004,1/9/2024 11:07:06 PM,10.140.11.4,c93xx Stack,c93xx Stack,C9300-48UXM,V05,FOC2542YGCK
HAMLOSX004,1/9/2024 11:07:06 PM,10.140.11.4,Switch 1,C9300-48UXM,C9300-48UXM,V05,FOC2542YGCK
HAMLOSX004,1/9/2024 11:07:06 PM,10.140.11.4,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2528P5GU
HAMLOSX004,1/9/2024 11:07:06 PM,10.140.11.4,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2528P5RT
HAMLOSX004,1/9/2024 11:07:06 PM,10.140.11.4,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC25243CHH
HAMLOSX004,1/9/2024 11:07:06 PM,10.140.11.4,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS261004HD
HAMLOSX004,1/9/2024 11:07:06 PM,10.140.11.4,Twe1/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS25250WAH
HAMLOVR006,1/9/2024 11:07:01 PM,10.140.51.16,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1730R01K
HAMLOVR005,1/9/2024 11:07:00 PM,10.140.51.15,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1731S037
HAMLOVR010,1/9/2024 11:07:00 PM,10.140.51.20,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1731R006
HAMLOVR007,1/9/2024 11:06:58 PM,10.140.51.17,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1731S033
HAMLOSX003,1/9/2024 11:07:03 PM,10.140.11.3,c93xx Stack,c93xx Stack,C9300-48UXM,V05,FOC2542YG55
HAMLOSX003,1/9/2024 11:07:03 PM,10.140.11.3,Switch 1,C9300-48UXM,C9300-48UXM,V05,FOC2542YG55
HAMLOSX003,1/9/2024 11:07:03 PM,10.140.11.3,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2527DYH8
HAMLOSX003,1/9/2024 11:07:03 PM,10.140.11.3,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2527DYGS
HAMLOSX003,1/9/2024 11:07:03 PM,10.140.11.3,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC25243CS4
HAMLOSX003,1/9/2024 11:07:03 PM,10.140.11.3,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS25251487
HAMLOSX003,1/9/2024 11:07:03 PM,10.140.11.3,Twe1/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS261004DC
HAMLOVR009,1/9/2024 11:07:00 PM,10.140.51.19,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1730R071
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,Chassis 1,Cisco C9800-L-C-K9 Chassis,C9800-L-C-K9,01,FCL26150031
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,Chassis 1 Power Supply Module 0,Cisco Catalyst Wireless Controller 12V DC Generic Power Supply,PWR-12V,,
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,Chassis 1 Fan Tray,Cisco C9800-L-C-K9 Fan Tray,C9800-L-C-K9-FAN,,
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,module 0,Cisco C9800-L-C-K9 Modular Interface Processor,C9800-L-C-K9,,
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,SPA subslot 0/0,Front Panel bay-0 4 ports 2.5 Gigabitethernet Module,BUILT-IN-4x2_5GE,V01,N/A
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,SPA subslot 0/1,Front Panel bay-1 2 ports Ten/Gigabitethernet Module,BUILT-IN-2x10GE-C,V01,N/A
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,module R0,Cisco C9800-L-C-K9 Route Processor,C9800-L-C-K9,01,FCL26150031
HAMLOWC001,1/9/2024 11:07:04 PM,10.140.31.250,module F0,Cisco C9800-L-C-K9 Embedded Services Processor,C9800-L-C-K9,", SN:",
HAMLOVR003,1/9/2024 11:07:01 PM,10.140.51.13,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1727R0GH
HAMLOVR011,1/9/2024 11:06:57 PM,10.140.51.21,VG204 Chassis,VG204 Chassis,VG204,V01,FCH1731S030
HAMLOMX001,1/9/2024 11:07:17 PM,10.140.11.201,c93xx Stack,c93xx Stack,C9300-48UXM,V05,FOC2542YERS
HAMLOMX001,1/9/2024 11:07:17 PM,10.140.11.201,Switch 1,C9300-48UXM,C9300-48UXM,V05,FOC2542YERS
HAMLOMX001,1/9/2024 11:07:17 PM,10.140.11.201,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2528P689
HAMLOMX001,1/9/2024 11:07:17 PM,10.140.11.201,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2528P6AN
HAMLOMX001,1/9/2024 11:07:17 PM,10.140.11.201,Switch 1 FRU Uplink Module 1,2x40G Uplink Module,C9300-NM-2Q,V02,FOC25114PCZ
HAMLOMX001,1/9/2024 11:07:17 PM,10.140.11.201,Fo1/1/1,QSFP 40G AOC7M,QSFP-H40G-AOC7M,V03,DTS2447C404-B
HAMLOMX001,1/9/2024 11:07:17 PM,10.140.11.201,Fo1/1/2,QSFP 40G AOC7M,QSFP-H40G-AOC7M,V03,DTS2447C045-B
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,c93xx Stack,c93xx Stack,C9300-48UXM,V05,FOC2542YGD0
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 1,C9300-48UXM,C9300-48UXM,V05,FOC2542YGD0
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,StackPort1/1,StackPort1/1,STACK-T1-50CM,V01,MOC2532A2KG
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,StackPort1/2,StackPort1/2,STACK-T1-50CM,V01,MOC2532A2KN
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2528P5HU
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2528P62F
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC25243CDS
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS261004JQ
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 2,C9300-48UXM,C9300-48UXM,V05,FOC2542YGMP
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,StackPort2/1,StackPort2/1,STACK-T1-50CM,V01,MOC2532A2KN
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,StackPort2/2,StackPort2/2,STACK-T1-50CM,V01,MOC2532A2KG
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 2 - Power Supply A,Switch 2 - Power Supply A,PWR-C1-1100WAC-P,V01,ART2528P6BU
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 2 - Power Supply B,Switch 2 - Power Supply B,PWR-C1-1100WAC-P,V01,ART2528P5WK
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Switch 2 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC25243CXF
HAMLOSX007,1/9/2024 11:07:19 PM,10.140.11.7,Twe2/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS2526080A
HAMLOSX009,1/9/2024 11:07:13 PM,10.140.11.9,c93xx Stack,c93xx Stack,C9300-48UXM,V05,FOC2542YS8J
HAMLOSX009,1/9/2024 11:07:13 PM,10.140.11.9,Switch 1,C9300-48UXM,C9300-48UXM,V05,FOC2542YS8J
HAMLOSX009,1/9/2024 11:07:13 PM,10.140.11.9,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2530D960
HAMLOSX009,1/9/2024 11:07:13 PM,10.140.11.9,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2530D96E
HAMLOSX009,1/9/2024 11:07:13 PM,10.140.11.9,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC25243CBP
HAMLOSX009,1/9/2024 11:07:13 PM,10.140.11.9,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS25250WB4
HAMLOSX009,1/9/2024 11:07:13 PM,10.140.11.9,Twe1/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS25250W63
HAMLOSX008,1/9/2024 11:07:13 PM,10.140.11.8,c93xx Stack,c93xx Stack,C9300-48UXM,V05,FOC2542YGC1
HAMLOSX008,1/9/2024 11:07:13 PM,10.140.11.8,Switch 1,C9300-48UXM,C9300-48UXM,V05,FOC2542YGC1
HAMLOSX008,1/9/2024 11:07:13 PM,10.140.11.8,Switch 1 - Power Supply A,Switch 1 - Power Supply A,PWR-C1-1100WAC-P,V01,DCC2527DYGC
HAMLOSX008,1/9/2024 11:07:13 PM,10.140.11.8,Switch 1 - Power Supply B,Switch 1 - Power Supply B,PWR-C1-1100WAC-P,V01,DCC2527DYHB
HAMLOSX008,1/9/2024 11:07:13 PM,10.140.11.8,Switch 1 FRU Uplink Module 1,2x25G Uplink Module,C9300-NM-2Y,V01,FOC25243CWM
HAMLOSX008,1/9/2024 11:07:13 PM,10.140.11.8,Twe1/1/1,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS252510A2
HAMLOSX008,1/9/2024 11:07:13 PM,10.140.11.8,Twe1/1/2,SFP-10/25GBase-CSR,SFP-10/25G-CSR-S,V03,FNS25251093
HAMLOIX001,1/9/2024 11:07:19 PM,10.140.11.191,1,WS-C2960CX-8TC-L,WS-C2960CX-8TC-L,V04,FOC2535YJXJ
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 1 Chassis,Cisco Catalyst 9500 Series Chassis,C9500-24Y4C,V04,FDO2527123X
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 1 Power Supply Module 0,Cisco Catalyst 9500 Series 650W AC Power Supply,C9K-PWR-650WAC-R,V01,DCI2528220M
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 1 Power Supply Module 1,Cisco Catalyst 9500 Series 650W AC Power Supply,C9K-PWR-650WAC-R,V01,DCI2528220L
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 1 Fan Tray 0,Cisco Catalyst 9500 Series Fan Tray,C9K-T1-FANTRAY,,
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 1 Fan Tray 1,Cisco Catalyst 9500 Series Fan Tray,C9K-T1-FANTRAY,,
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 1 Slot 1 Supervisor,Cisco Catalyst 9500 Series Router,C9500-24Y4C,V04,FDO2527123X
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 1 Disk0 SATA,disk0 Drive,C9K-F1-SSD-240G,V02,FDO25220B4K
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/1,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS252514HM
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/2,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS2526084B
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/3,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS261004M5
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/4,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS25250ZVG
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/5,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS25250ZV8
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/6,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS261002BR
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/7,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS261004F0
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/8,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS252510A8
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/9,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS25250ZVC
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/19,GE SX,FTLF8519P2BCL-CS,,FNS114303CK
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/20,GE SX,FTRJ-8519-7D-CSC,,FNS0829A3BM
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/22,GE T,GBIC-TX-SFP-C2,,MC01CT00064
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/23,10GE CU3M,SFP-H10GB-CU3M,V03,TED1611BAJ9
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE1/0/24,10GE CU3M,SFP-H10GB-CU3M,V03,TED1611BA28
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE1/0/25,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V03,DTS2447C404-A
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE1/0/26,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V03,DTS2447C046-A
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE1/0/27,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V02,FIW231200Q3-B
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE1/0/28,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V02,FIW231200PX-B
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 2 Chassis,Cisco Catalyst 9500 Series Chassis,C9500-24Y4C,V04,FDO2527122B
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 2 Power Supply Module 0,Cisco Catalyst 9500 Series 650W AC Power Supply,C9K-PWR-650WAC-R,V01,DCI252823XH
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 2 Power Supply Module 1,Cisco Catalyst 9500 Series 650W AC Power Supply,C9K-PWR-650WAC-R,V01,DCI252823W5
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 2 Fan Tray 0,Cisco Catalyst 9500 Series Fan Tray,C9K-T1-FANTRAY,,
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 2 Fan Tray 1,Cisco Catalyst 9500 Series Fan Tray,C9K-T1-FANTRAY,,
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 2 Slot 1 Supervisor,Cisco Catalyst 9500 Series Router,C9500-24Y4C,V04,FDO2527122B
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,Switch 2 Disk0 SATA,disk0 Drive,C9K-F1-SSD-240G,V02,FDO25220AVQ
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/1,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS252514HU
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/2,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V01,FNS22380TY0
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/3,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS25250ZVB
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/4,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS252514DC
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/5,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS2526084E
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/6,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS261004EG
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/7,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS25250ZVK
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/8,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS2526084J
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/9,SFP 10/25GE CSR-S,SFP-10/25G-CSR-S,V03,FNS25250WCH
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/19,GE SX,FTLF8519P2BCL-CS,,FNS125005US
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/20,GE SX,SFBR-5766PZ,,AGM12281A4G
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/22,GE T,GBIC-TX-SFP-C2,,MC01CT00062
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/23,10GE CU3M,SFP-H10GB-CU3M,V03,TED1611BAM4
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,TwentyFiveGigE2/0/24,10GE CU3M,SFP-H10GB-CU3M,V03,TED1611BALX
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE2/0/25,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V03,DTS2447C045-A
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE2/0/26,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V03,DTS2447C366-B
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE2/0/27,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V02,FIW231200Q3-A
HAMLOCX001,1/9/2024 11:07:18 PM,10.140.11.250,HundredGigE2/0/28,QSFP 40GE AOC7M,QSFP-H40G-AOC7M,V02,FIW231200PX-A
